source,public_time,content,topic,url
百家号,2021-01-03,娱乐圈的分分合合并不少见，多少明星相恋时如胶似漆，分手时你死我活；而能真正做到各道珍重让人惋惜的却没有几个，胡歌薛佳凝就是为数不多的其中一对。当年两人刚刚宣布在一起的时候，可以说是受到了很多人的祝福，大多数网友都认为这一对儿璧人郎才女貌，一定是天作之合。但谁也没想到的是，最后的结局却是让人异常的惋惜。众所周知，当年胡歌车祸之后，薛佳凝可以说是贤妻良母型的典范，在胡歌卧床住院的一年当中，薛佳凝放弃了所有的工作，专心致志的在医院陪伴着胡歌，陪着他一起度过了这段最黑暗的时光。但是最后却是因为众多原因，两人也是不得已分开了，对于薛佳凝，胡歌也满是遗憾。可能在错误的时间错过之后，这段感情就再也没有后续了吧。遥想薛佳凝那堪比取暖桌一样的温暖，想必是每个男孩子都羡慕的，但是造化弄人，在错误的时间遇见对的人，胡歌也是失去了这热烈的爱，可以说是非常的遗憾了。,"有一种遗憾叫胡歌薛佳凝:败给在错过后,她的温暖就不复存在了",https://baijiahao.baidu.com/s?id=1687836517516289761&wfr=spider&for=pc
百家号,2021-01-03,全民追星时代，每一个人都会喜欢一个娱乐圈的那些明星，她是胡歌最“牛”的粉丝，为了追胡歌，结果把自己追成一线大明星说到追星，相信大家都很熟悉了，在这个全民追星时代，几乎每个人都有自己喜欢的偶像明星，大家也会关注着他们的一举一动。粉丝甚至连明星的一点一滴也不放过，说起演员胡歌，大家有应该很了解了，一个颜值和才华并存的明星，在娱乐圈有着很大的名气。01胡歌出生于上海徐汇区，在上幼儿园的时候就被上海台艺术团选中，被录取了，在中学就担任主持人、校广播台长、戏剧社长等，非常优秀。胡歌在上学期间就拍摄了不多广告，在圈内也有着一定的名字，大学期间还参演了电影《疑神疑鬼》、《假装没感觉》等。02进入娱乐圈周，胡歌出演的古装剧《仙剑奇侠传》，凭借这部剧中李逍遥的角色，一炮走后。还演唱了《逍遥叹》、《六月的雨》，让胡歌火遍大江南北。走红后的胡歌接连出演了《新聊斋志异》、《生活启示录》、《伪装者》等多部作品。在2018年还凭借《猎场》这部作品提名了上海电视节白玉兰奖。如今的胡歌在娱乐圈站稳了脚步，非常受欢迎，他是一个很正能量的人，因此也给粉丝带来了正能量的影响。胡歌是一个很有魅力的男演员，成为了很多人心中的白马王子，而在粉丝中也不缺乏优秀的人，今天说的这位，曾多次表示胡歌是自己的偶像，在自己小的时候就被电视上的胡歌所吸引到了。她就是赵丽颖，赵丽颖希望自己有一天能够像胡歌一样，拥有自己一番事业，所以胡歌也是她成长的动力。赵丽颖成长之路我们都知道，赵丽颖是农村出身，所有的光环都是经过自己的努力和付出得来的，如今成为了娱乐圈的一线女星，也足以说明她的实力。无论是颜值还是演技，赵丽颖都是非常优秀的，进入演艺圈后，也是从跑龙套开始做起。即使在沙漠中受伤，她也没有说过痛。2015年凭借影视剧《花千骨》获得了最佳女主角，之后戏路一帆风顺，出演《楚乔传》、《你和我的倾城时光》等赢得了很高的收视率。事业上越来越好的赵丽颖，感情很顺利。2018年，赵丽颖和冯绍峰结婚，两人婚后很幸福，冯绍峰更是把她宠成了公主。当年很多人虽然看不起赵丽颖，如今她的名气一直在暴增，现在赵丽颖看到自己的偶像胡歌，依然非常开心，偶尔也会害羞。因此说不要小瞧任何一个出身贫寒的人，是金子总会发光的，所以赵丽颖也是胡歌最牛的粉丝。结语我们还是希望在娱乐圈中能多一些正能量的艺人，这样才能给粉丝带来正能量的影响。以上仅是小编个人的观点，你喜欢赵丽颖吗？欢迎大家留言和评论，谢谢大家支持。,"胡歌最“牛逼”的粉丝,为了追求偶像,硬生生把自己追成明星!",https://baijiahao.baidu.com/s?id=1687829670104089900&wfr=spider&for=pc
百家号,2021-01-03,许多人对金莎的记忆还停留在《十八岁的天空》中的蓝菲琳，那时本该是金莎颜值的巅峰时期，后来她出演了胡歌版的《神话》，这两部戏是金莎最著名的作品，而且，金莎很少出现在荧屏上！按道理说，金莎有机会出演《神话》这样的大制作，应该不缺导演邀请吧，为什么《神话》之后几乎没有新作？Kinsa在最新一期的“我就是演员”中给出了原因。Kinsa坦言，因为自己的外貌属于少女感的范畴，找工作的剧本都是偏这种类型的，红过之后，不想接烂片，是怕这些烂片伤害了自己的自尊心，以后也没办法好好演，这是对演员的一种保护。由Kinsa的这段话可以看出，她对烂片的理解是：我自己认为是烂片，那就是烂片，参考因素可能是导演实力、演员实力、团队实力。一听这话，评委张颂文忍不住，现场大叫大叫，许多作品拍得都很烂，但播出的时候还是会有很好的效果，成了热播剧，演员们不应该挑大牌的角色，也许剧本很烂，但只要表现出自己的专业水准就好。老实说，张颂文的观点还是很对的，艺人们也经常说，没有小角色，只有小演员，金莎呢，《神话》之后肯定希望接大制作，但是演员更新太快了，比金莎好看的女演员也越来越多。,"金莎:不想拍烂片怕伤了自尊心,张颂文回怼“眼高手低”!",https://baijiahao.baidu.com/s?id=1687829466544130746&wfr=spider&for=pc
百家号,2021-01-03,金莎，很多人对她的记忆还停留在《十八岁的天空》里的蓝菲琳，那时候应该是金莎颜值的巅峰，之后她又出演了胡歌版《神话》，这两部戏是金莎最有名的作品，除此之外呢，金莎就很少出现在荧屏之上了！按理来说，金莎有机会出演《神话》这样的大制作，应该是不缺导演邀约的，为什么在《神话》之后几乎没有新作品推出呢？在最新一期《我就是演员》中，金莎给出了理由！金莎坦言，由于自己的外貌属于少女感范畴，找上门的剧本都是偏这个类型的，红了以后，不想接烂片，是担心这些烂片伤了自己的自尊心，以后就没办法好好演戏了，这是对演员的一种保护！从金莎的这段话就可以看出，她对烂片的理解是：我自己认为是烂片，那它就是烂片，参考的因素可能是导演实力，演员实力，或者剧组实力！听到这番话后，评委张颂文忍不住了，现场喊话金莎，很多作品拍的时候觉得挺烂，但播出的时候说不定会有好的效果，成为热播剧，演员不应该去挑角色的大小，或许剧本烂，但只要表现出自己该有的职业态度就好！说实话，张颂文的观点还是很正确的，艺人们也常说，没有小角色，只有小演员，金莎呢，《神话》过后肯定希望接到大制作，但演员更新换代太快了，比金莎好看的女演员也是越来越多！所以，金莎想要重回大众视野的话，还是应该放平自己的心态，忘记这些代表作，好好打磨自己的演技，对此，大家怎么看？,金莎:不想拍烂片是怕伤了自尊心!张颂文现场回怼“眼高手低”!,https://baijiahao.baidu.com/s?id=1687827595794455920&wfr=spider&for=pc
百家号,2021-01-03,导语：娱乐圈有很多明星，他们的演绎生涯遭受了非常严重的创伤和挫折。在俞灏明拍摄时，由于爆破失误，他的全身被烧伤，毁容，他的事业最终走向了低谷，在他的身心上留下了阴影。胡歌，在他职业生涯的巅峰时期，由于司机驾驶疲劳，他路过一座山时遭遇了严重的车祸，这场车祸使胡歌毁容，他的助手也在这场车祸中丧生。事故发生后，胡歌脸部被车窗玻璃严重划伤，造成毁容。在他事业的巅峰时期，这对他是一个巨大的打击，他的助手的死使他感到非常悲伤和懊悔，他很长一段时间都不能从罪恶中解脱出来。事故发生后，当时开车的司机也负有不可推卸的责任，所以不久后司机就被法院判处有期徒刑。然而胡歌没有责怪司机，也没有抱怨司机。司机出狱后，亲自去接他，又雇他自己开车。从这次事件也可以看出胡歌的角色并没有因为这样的事情责怪别人，而是把责任推到了自己身上。正如胡歌所提到的，段时间实际上是太忙。每周我们都要到全国各地旅游，几乎没有休息时间，每天我们都在开车赶路，所以开车会造成司机疲劳。因此并不是因为司机的技术问题，而主要是因为他自己。胡歌的话也吸引了无数粉丝，这么好的老板真是难得。对于死去的助理，胡歌不仅给了他的家人一大笔赡养费来弥补他。此外，他还以助教的名义向全国捐资十余所学校，尽管很多人怀疑胡歌是在以助手的名义炒作自己，但他们帮助了那么多没有书的孩子重返学校，这比那些只说不做的孩子要好得多。的胡歌走出了当年的阴影，用自己的力量再次征服了观众。人们喜欢他不仅因为他的才华，而且因为他的性格和行为。,当年因胡歌发生车祸导致胡歌毁容的司机出狱后仍受雇于胡歌,https://baijiahao.baidu.com/s?id=1687827495245341343&wfr=spider&for=pc
腾讯新闻,2021-01-04,"除此之外,金莎与胡歌也曾组过cp。2010年,金莎参演电视剧《神话》,在剧中扮演吕素,对胡歌扮演的易小川一片痴心。剧中爱而不得,戏外却深受粉丝喜欢,金莎与胡歌硬...","金莎上《我就是演员》再惹争议,腥风血雨体质黑历史禁不住深挖",https://xw.qq.com/amphtml/20210104A0076500
腾讯新闻,2021-01-03,1月3日，马伊琍携家人海南三亚旅游后返回上海，作为明星一家人，马伊琍家好像一直最抢镜的就是庞大的队伍了，就造型来说，却一直都保持着马伊琍的风格，尤其是马伊琍，这一身造型，从去海南到在海南被拍，以至于这次回来，所有单品都没变，去度假也没有把自己打扮得特别光鲜亮丽，完全是不惜颜的状态。依旧是最接地气的马伊琍，不过这身复古短棉服却很显身材比例，紧身牛仔也完全暴露了马伊琍紧实的腿部线条，平时不晒健身曲线却也完全暴露了腿部肌肉线条了。整体风格来看，似乎还停留在十年前，不过好在马伊琍身材纤瘦还能显出好比例，估计一般身材穿上就格外暴露粗腿问题了。好身材加持所以才能如此任性搭配？赶集风造型也穿出了养眼效果。马伊琍应该是个非常恋旧的人，她日常机场秀的单品，几乎都是反复利用很多次的造型，尤其是要说的就是这款粉丝送的棒球帽了，款式普通却最百搭，超高出镜率足以说明马伊琍对粉丝的宠溺，完全展现出了马伊琍不为人知的一面。不仅穿得随性，细节打理也一点不精致，马伊琍的短发虽然藏在了棒球帽下，但是翘起的发尾依旧说明没有整理的真实状态。其实两个女儿的发型也很随意，都是随便扎了个马尾辫，头顶还有长期扎马尾完成的脱发问题，不得不说真是和我小时候的发型有一样的问题。在机场中，马伊琍始终拉着小女儿的手，作为两个娃的妈妈，她的注意力一直都在孩子身上，估计根本都没注意到镜头吧！12岁大女儿爱马已经可以自己照顾自己，而且就身高来说，已经完全是不输妈妈的成年人模样了。爱马最近发育很快，不仅身高已经窜到和马伊琍差不多高，整个身材不再像以前那样单薄，一身运动装穿得不像以前那样洒脱帅气，反而感觉有点臃肿。变化尤其明显的，还是口罩也遮不住的圆润脸胖了，看着比马伊琍的脸还胖一圈，满脸胶原蛋白，特别显婴儿肥。似乎也完全继承了妈妈的时尚风格，这款扎染背包，已经多次出镜用了好几年了。可以说比很多普通家庭都节俭，这样节俭的品质也遗传给了两个女儿，和郭晶晶家一样，都是属于内心很有精神追求的人。对比姐姐当下流行的风格来说，妹妹似乎更偏爱这种公主风、法式优雅的风格，系腰带大裙摆棉服，领口还有彰显贵族气质的毛领，显得特别法式优雅范。其实这样精致的造型，真需要一双小皮靴强化优雅风格，搭配运动裤运动鞋就有点混搭得不伦不类了。日前在海南度假时，妹妹就穿了淑女范的碎花裙，奔跑起来也不失小公主气场。妹妹的碎花裙造型还真不少，这款绿色印花裙特别夏日感，与马伊琍的风格差别很大，浑身充满小女生的时髦元素，甚至还特意搭配了绿色蝴蝶结发卡，造型整体虽然还有待进步，但是明显的个人风格依旧凸显，看来早已有了个人喜好，与妈妈姐姐的风格差异很大。两姐妹难得穿同款外套，明显可以看得出气质差别。长女爱马洒脱气质更像文章，走路大大咧咧，根本不在乎细节。小女儿气质更柔和像马伊琍，不仅风格优雅也特别注意细节精致，被姐姐牵着手也不忘用另一只手拉扯衣服，年龄虽小，却早已显出了明显的个性。马伊琍的私服风格的确没啥心意，不过最近和胡歌上演姐弟恋的她，估计也会有很多让人惊讶的造型上线吧，还是非常期待她尝试这种全新的角色的。声明：文字原创，图片来自网络，如有侵权，请联系我们删除，谢谢。,"马伊琍携家人度假归来,爱马穿毛绒外套脸比妈妈胖,幼女穿得优雅",https://new.qq.com/omn/20210103/20210103A0D3OZ00.html
腾讯新闻,2021-01-03,郭敬明和于正接连在微博上道歉，为自己曾经的抄袭过往公开向被抄袭者致歉，于正更是宣布离开《我就是演员3》的录制，潜心回归创作。《我就是演员3》这档节目真的是困难重重，前有导师曾国祥退出，现在于正退出后就只剩章子怡一位独挑大梁了。节目中，章子怡曾说易烊千玺是流量艺人典范，在众多流量艺人中做出表率，连胡歌都直呼变成千玺影迷了。看来千玺的好演员形象果然深入人心，获得了众多前辈的喜爱，用实力征服大家~易烊千玺第一次主演电视剧的电视剧《长安十二时辰》荣获第26届上海电视节白玉兰奖3项大奖，分别是“国际传播奖”“最佳摄影奖”“最佳美术奖”。剧中布景华丽场景还原度高，让网友直呼每一帧截下来都能做壁纸，真是国产之光！这部剧豆瓣评分高达8.5分，快节奏、高密度的剧情，精致、高还原度的服化道和电影质感般的画面，让它备受好评。在场景还原方面，剧组费尽心思、精心布置，其中的拍摄地之一就是象山影视城，象山影视城为多部古装影视剧提供了丰富的场景，是影视剧场景的不二之选。正是因为优秀剧组和好演员的全力以赴，才塑造了这样一部难能可贵的国产良心剧。在《长安十二时辰》之后，易烊千玺更坚定了演戏这条道路，找到了心中的热爱。另一部代表作《少年的你》更是以黑马的姿态突然上映，并拿下了15.58亿票房的佳绩，口碑票房齐飞。新生代实力演员易烊千玺搭档影后周冬雨演绎真挚少年情，旨在反对校园暴力！在演戏这条道路上，易烊千玺的起点很高，第一部主演的电视剧和电影取得的成就，让他真正进入了这个行业！有人说他天生就是做演员的料。易烊千玺的眼神真的很有戏，无论是胸怀大志的少年李必还是小混混刘北山，塑造的角色都深入人心！易烊千玺主演的新电影《送你一朵小红花》将于2020年12月31日上映！这部电影围绕两个抗癌家庭的两组生活轨迹展开，讲述了一个温情的现实故事，思考和直面了每一个普通人都会面临的终极问题——想象死亡随时可能到来，而我们唯一要做的就是爱和珍惜！送你一朵小红花，来年平安多喜乐！支持弟弟的新电影，跨年一起小红花！,"章子怡说易烊千玺是流量艺人典范,胡歌变千玺影迷",https://new.qq.com/omn/20210103/20210103A07GKU00.html
腾讯新闻,2021-01-03,"在《神话》这部剧中搭档胡歌,出演女二号,张萌的实力也不容小觑。 不管是单纯分享购物插曲,还是想蹭双十一明星购物这波热度,张萌能凭借这条吐槽上热搜,已经说明了...","富婆网购也被坑?张萌去年买的口红至今没到货,网友:不红还爱蹭",https://xw.qq.com/partner/aoyoubrowser/20210103A06DAX/20210103A06DAX00?ADTAG=aoyoubrowser&pgv_ref=aoyoubrowser
腾讯新闻,2021-01-03,金莎，很多人对她的记忆还停留在《十八岁的天空》里的蓝菲琳，那时候应该是金莎颜值的巅峰，之后她又出演了胡歌版《神话》，这两部戏是金莎最有名的作品，除此之外呢，金莎就很少出现在荧屏之上了！按理来说，金莎有机会出演《神话》这样的大制作，应该是不缺导演邀约的，为什么在《神话》之后几乎没有新作品推出呢？在最新一期《我就是演员》中，金莎给出了理由！金莎坦言，由于自己的外貌属于少女感范畴，找上门的剧本都是偏这个类型的，红了以后，不想接烂片，是担心这些烂片伤了自己的自尊心，以后就没办法好好演戏了，这是对演员的一种保护！从金莎的这段话就可以看出，她对烂片的理解是：我自己认为是烂片，那它就是烂片，参考的因素可能是导演实力，演员实力，或者剧组实力！听到这番话后，评委张颂文忍不住了，现场喊话金莎，很多作品拍的时候觉得挺烂，但播出的时候说不定会有好的效果，成为热播剧，演员不应该去挑角色的大小，或许剧本烂，但只要表现出自己该有的职业态度就好！说实话，张颂文的观点还是很正确的，艺人们也常说，没有小角色，只有小演员，金莎呢，《神话》过后肯定希望接到大制作，但演员更新换代太快了，比金莎好看的女演员也是越来越多！所以，金莎想要重回大众视野的话，还是应该放平自己的心态，忘记这些代表作，好好打磨自己的演技，对此，大家怎么看？,金莎:不想拍烂片是怕伤了自尊心!张颂文现场回怼“眼高手低”!,https://new.qq.com/omn/20210103/20210103A02YRE00.html
腾讯新闻,2021-01-03,"第三个就是聚会不找胡歌,胡歌这些年在娱乐圈的发展速度也是非常快的,近两年已经开始往大荧屏发展了,出演了一些影视作品反响都很好。胡歌也是一个重情重义的人,这...","喝酒不找黄渤 综艺不找赵丽颖,聚会不找胡歌,这是为啥?",http://new.qq.com/omn/ENT20190/20210103A04SKL00.html
腾讯新闻,2021-01-03,前不久，47岁的俞飞鸿接受了一次专访。采访中，俞飞鸿谈婚姻、谈期待、谈平等，她的语速不快不慢，沉着有力。她反驳了流传已久的“不婚说”并且首度公开了择偶标准，表示唯一希望自己的另一半个性独立，能给予彼此独立空间。她追求独立，又热爱自由。主持人问：“在男权社会中，像你这样坚持自我的女性生活起来其实很难的。”俞飞鸿则说：“它是个男权社会没错，但你是独立的，你为什么要认同他的思想呢？”俞飞鸿热爱文字，读书一直是她的生命中不可缺少的一部分。她的大学同学评价她以前就是最爱看书的那个：别人忙着恋爱的时候，她看英文书，以至于以后能用英语演戏生活；别人睡懒觉的时候，她天天早起用功，最后拿到奖学金。她在采访中就坦言自己的婚姻观正是《简爱》给予的——《简爱》中简对罗切斯特先生说：“虽然我们地位不等，但我们在精神上是平等的。”在视频中，俞飞鸿的眼角已能看到些许皱纹，但她的眼神依旧清澈，举止优雅。还记得之前，文人许知远主持的一期访谈节目中，就在皱纹问题上贩卖鸡汤，谄媚大意是：像你这样的女人，即使老了连皱纹也是美丽的。而俞飞鸿却摇头，坦然面对自己的老去，她说：“皱纹是美的，经历是美的。但是它本身没什么动人的意义，你不能否认，年轻确有年轻的动人。”在这个颜即正义的年代，无数女人在追求好看的皮囊，恐慌岁月的流逝，在感情和婚姻中患得患失。而47岁的俞飞鸿，没结婚，却从容的活成了女人最美的样子。年龄的增长没有让她的世界变的窄小，反而是常年已久的阅读积累让自己更自由、更通透。你上一次读书是在什么时候？你有多久没有读完一本书了？记得有个年轻人曾向杨绛倾诉人生困惑，杨绛听完笑了笑，对那个年轻人说：“你的问题主要在于书读太少而想得太多。”一语道破……现代人大都自顾胡思乱想，每日心烦气燥，却不勤于阅读，总会有云深不知何处之感。只有阅读，才能教人优雅，涵养才情，洗尽铅华，沉淀灵魂。当然，许多人不是不读，而是发现杂事颇多，没有时间读。阅读不仅需要时间，也需要有选择性的，不是不论黑白，囫囵吞枣，置珠玑于罔闻，抱草芥而欢欣。对于阅读的内容，是需要精挑细选左右斟酌的。每天晚上9点半，轻能量都准时陪您一起阅读。除了文字，还有主播为您深情朗读，绘声绘色，更具阅读的魅力。每天10分钟，养成好习惯我们已经陪伴大家走过3年时光，结交了百万名读者朋友。聊过林徽因，张爱玲，胡歌，杨绛，余光中等文学巨匠、明星艺人、历史伟人……介绍过《红楼梦》、《我们仨》、《小王子》、《围城》、《飞鸟集》等文学艺术著作从他们的人生阅历，金句名言，婚姻观、世界观、价值观里学习到了如何为人处世，协调婚姻与爱情的关系，把握成功机遇。当代著名作家林清玄在《生命的化妆》中说过——“三流的化妆是脸上的化妆；二流的化妆是精神的化妆；一流的化妆是生命的化妆。”阅读，就是对生命的化妆。娱乐圈中帅哥美女如云，犹如大浪淘沙一般，最终能让大家铭记的，没有一个是不热爱阅读的。琼瑶曾盛赞过——秦岚一滴泪，天上一颗星。秦岚身上似乎永远有一股岁月缱绻，温柔静好的气质。这些被秦岚认为是阅读的功劳。为了演好角色，她专门去读史书古籍，了解历史上富察皇后的生平过往，仔细研究每个阶段对应的内心状态。秦岚自小喜爱读书，经常读一些散文、人物传记和电影学科方面的书，这些熏陶积累为以后转行做演员提供巨大帮助。她曾笑言道：自己就是因为读书而改变了人生道路。芳华容颜终会老，唯有气质藏人心。演艺圈最会演戏也最会读书的胡歌。当年如日中天的他突然飞来横祸，几乎把他人生都给毁了。可是他也因此有大量时间沉下心来读书，可以说读书又使他重生。他曾写道——如果皮囊难以修复，就用思想去填满它吧。于是他看孔孟老庄，也看杂文小说。博览群书让他在领悟能力上更上一层楼，完成了从偶像到演员的成功转型。腹有诗书气自华，可以说，胡歌的气质在演艺圈中绝对独一无二，不信可以看他对卓伟的反击：当时，胡歌和江疏影恋情被卓伟曝光，他回应“风乍起，吹皱一池春水”出自南唐宰相冯延巳的《谒金门》，“吹绉一池春水，干卿何事！”胡歌意在告诉卓伟，我谈恋爱，关你屁事。再看看其他明星怼过卓伟的话，可见其区别：王思聪：要找人砍这二逼；陈晓：害我可以，放过我家人，去死吧；陈羽凡：丫丫丫丫.....对比经常读书的人，其涵养差距大概在这些细节里吧。“书中自有黄金屋，书中自有颜如玉，书中自有千钟粟”，让朗读走进你的生活，让阅读熏陶你的灵魂。每天只要十分钟，就能够读到各大名家鞭辟入里的哲思，体验人生的感悟，追求美好的向往，辨别是非的真知……阅读，能让心灵远离喧嚣，回归宁静；阅读，能让人摆脱庸常，走向优秀；阅读，能让社会充满书香，愈发高雅。凄凄惨惨戚戚，寻寻觅觅寻寻，我们总想找到最美的人生。殊不知，只有阅读，才能让你遇见更好的自己。在阅读中，成就最好的自己。每天10分钟，养成好习惯,"47岁俞飞鸿首度公开择偶标准,要求亮眼:女人的高级美到底从何而来?",https://new.qq.com/omn/20210103/20210103A0CBSG00.html
腾讯新闻,2021-01-03,"说到国内的优质剧，那一定绕不过正午阳光。从《闯关东》开始，正午阳光的主创团队就开始为市场输送好剧，像是《父母爱情》、《战长沙》等作品虽然没有打上正午阳光的标签，却都与孔笙、侯鸿亮脱不了关系。从2015年的《琅琊榜》开始，正午阳光的名头正式在影视圈打响，《温州两家人》、《北平无战事》、《伪装者》、《欢乐颂》……一部部制作精良的高品质佳作登上了荧幕，丰富了我们的业余生活。正午阳光特别擅长改编作品，像是《琅琊榜》、《欢乐颂》就都是书改剧。这类剧有着爆红的可能，但是由于原著已经对剧情和角色进行了一些限定，如果选角或者剧情影视化方面稍有疏忽，就很容易出现翻车的问题。不过从正午阳光对前几部作品的把控来看，主创团队似乎已经与一部分演员进行了长期磨合，形成了十足的默契。像是胡歌、靳东、王凯、刘涛、杨烁等演员都是正午阳光剧的常客，而且侯鸿亮、孔笙等制作团队也特别擅长为他们每个人都找到合适的定位和角色。也正是如此，正午阳光的每一部系列剧都十分成功，像是《欢乐颂》、《大江大河》这样几乎都是原班人马出演的剧集，前后两部不管从评分还是收视率来看，几乎都保持在差不多的水平线上。而《琅琊榜》的第二部则是启用了全新的演员阵容，讲述了下一辈之间发生的恩怨情仇故事。虽然这一部的评分没能与第一部的9.4分并肩，但是8.5分的得分也已经代表了观众们的认可。但是比起全新的故事，观众们还是更加想要看到一部原班人马、延续第一部剧情的《琅琊榜》，毕竟在第一部结尾时还给观众们留了一个悬念，让不少观众都觉得当年的林殊、如今的梅长苏一定还活在世上，能够用他无双的智慧继续陪伴景琰创办一个太平盛世。因此在《琅琊榜2》将要拍摄的消息传出时，观众们充满了期待，但是等到一开播，才知道是一个全新的故事。虽然剧情依旧精彩，但是观众们却不免有些失望。如今《琅琊榜3》开拍在即，这又让不少观众们重燃了第一部续写的希望，不少观众都跑到正午阳光主创团队的社交平台下留言，希望他们能够快去请胡歌，让第一部的原班人马出演第三部，圆观众一个梦。不过面对观众们的热情，侯鸿亮却直言没想好怎么拍这部《琅琊榜3》，这样的表态也让观众们期待又忐忑。不过也有业内人士透露，第三部的剧情与第一部关联度极高，主要讲述了少年林殊在赤焰军覆灭之后，一路历经艰险，改头换面用梅长苏身份游走于天下的故事，由此来看，请胡歌回归的可能性还是很大的。但是一部作品不是全靠主演就能撑起来的，《琅琊榜》第一部之所以能取得成功，与其他角色的精湛演技也脱不了关系。像是王凯饰演的萧景琰、刘涛饰演的霓凰郡主、吴磊饰演的飞流，还有刘敏涛老师饰演的静妃……是这些演员合力成就了一部佳作。而如今王凯、刘涛、吴磊等演员都是行业内的一线，刘敏涛老师也凭借着""千万直拍""走红网络，这样的阵容想要凑齐实属不易，也怪不得侯鸿亮老师迟迟没有动作。作为观众的我们，自然是希望能够看到原班人马凑齐的那一天，只是不知这一次能不能如愿呢？","《琅琊榜3》来了,侯鸿亮直言没想好怎么拍,网友:快去请胡歌",https://new.qq.com/omn/20210103/20210103A0CB3200.html
腾讯新闻,2021-01-03,《我就是演员》第三季开播，关于偶像和流量明星进入演艺圈的话题，章子怡的态度是很明确的，对想要跨界的艺人都带着不一样的眼光去对待。第一个上台表演的偶像明星是李汶翰，得到的评价一般，但当马嘉祺和谢可寅的表演结束，刷新了章子怡对偶像的一些看法。谢可寅和马嘉祺姐弟俩的表演太好了，会让人觉得流量明星的实力也是不能小看的，他们俩的表演很给偶像演员争气。章子怡可能看到马嘉祺和谢可寅这两位年龄小的偶像演技不错，也以为来到这个舞台上的其他跨界艺人，都会有惊喜的展现，但没想到很快就让她失望了。金子涵和谢可寅都是参加《青春有你2》被关注的偶像，谢可寅出道成功，金子涵虽然没有出道，但流量不低，参加了不少的综艺节目，在娱乐圈的发展很不错。谢可寅的表演得到了导师们的一致好评，金子涵也就让人很期待，她和金莎合作，演的是今年的经典作品《三十而已》中的经典桥段，顾佳和林有有谈判的那段戏。金莎是歌手，但也演过戏，当年合作的都是演技很好的演员，胡歌和白冰和张萌。以为金莎的表演会很不错，毕竟是有经验的，出道的时间也长，应该是有一定的表演能力。但当看到她演的顾佳，和金子涵演的林有有的对手戏，刚开始表演，不到三分钟的时间，就被喊停了。在这样的演员飙戏的舞台上，被那么快的喊停的表演，让所有人都意外，对演员也是一件伤自尊的事情。金子涵和金莎站到舞台上，章子怡开始发飙，点评的话十分伤人心，觉得她们不是专业学表演的，演技也不行，却都想到演艺圈竞争资源，吐槽她们把演员的门槛看的太低，其实就是瞧不上她们偶像跨界当演员。章子怡对跨界想当演员，却没有能力的人，说话是非常狠的，言辞犀利一点也不顾及别人的面子。郝蕾也表示不是不支持跨界，但不是谁都可以跨界当演员的，如果有能力的话，可以跨无数的界，但没有能力就会让同行很鄙夷了。金子涵是选女团都还没有出道的练习生，金莎是甜美歌手。她们俩都是属于慢慢温柔的个性，有自己的魅力，但想要当演员演戏的话，还是需要把自己的实力提升到一定的高度，才能让观众和同行支持。,"《演员3》金莎金子涵表演刚开始就被喊停,瞧不上她们跨界当演员?",https://new.qq.com/omn/20210103/20210103A09BAN00.html
腾讯新闻,2021-01-03,随着娱乐圈的发展，现在已经经历了几代人的奋斗了，不少当初看着那些明星的粉丝们也长大了。长大后每个人都会选择自己的职业，有的小粉丝就成了粉丝中的战斗机，为了能和自己的偶像经常接触，自己也要变成明星。有些人就是这么追着追着，变成了圈子里面的大佬。许多人也是在这个时候才知道，原来我们的偶像曾经也最追过星。赵丽颖在出道的时候，就很多次表示自己十分喜欢胡歌，因为胡歌十分的优秀，自己就拿他做榜样，不知不觉她就能和胡歌同台表演了。明星就是这样，作为公众人物，他们可以给大家带来快乐。也能给大家带来鼓舞，他们给大家做一个模范，让大家们可以和自己一起传播优秀的精神氛围，让生活更有力量。最近杨紫又说了自己的偶像是彭于晏。如今她也被认为是他的第一女粉丝。作为如今的小花旦，可以说有着非常大的流量。凭借着厉害的演技和强大的交友能力，很快就被网友和同行认可。其实刚出道的时候她的发展并不顺利。作为童星，她虽然有了很大的名气，几乎人人都知道她，但是也是受困于小雪这个角色，优质的资源并不多。再加上上大学后有点发福，皮肤变黑，遇到了不少挫折。但是在她最困难的时候，她没有放弃自己的事业，在自己遇到困难的时候她就会把彭于晏作为自己的鼓励。很快她就在自己的努力下成为了当前的一线演员，收到了不少人的好评，于此最强粉丝出现了。在一次综艺节目上，杨紫终于和自己的偶像一起出现在屏幕上，虽然此时的她咖位并不比自己偶像低了，但是还是表现出小女生追星的样子，变身迷妹，为偶像加油助威。现在两个人已经有很多次合作了。如今追星大成功的她事业也一直在发展，但愿以后能有更多的好作品出现在我们的眼前。杨紫追星大成功你们怎么看？,"她为了追星,把自己打造成一线小花旦,堪称超级女粉丝",https://new.qq.com/omn/20210103/20210103A04LXH00.html
